,Date,Price,Open,High,Low,Change %
1749,2019-12-05,"1,475.60","1,474.34","1,480.72","1,472.90",0.10%
1750,2019-12-06,"1,459.51","1,475.70","1,477.45","1,458.61",-1.09%
1751,2019-12-07,"1,459.51","1,475.70","1,477.45","1,458.61",-1.09%
1752,2019-12-08,"1,459.51","1,475.70","1,477.45","1,458.61",-1.09%
1753,2019-12-09,"1,461.89","1,459.49","1,465.80","1,458.76",0.16%
1754,2019-12-10,"1,463.96","1,461.93","1,469.36","1,459.80",0.14%
1755,2019-12-11,"1,474.75","1,464.19","1,479.04","1,462.59",0.74%
1756,2019-12-12,"1,469.33","1,474.85","1,486.95","1,464.78",-0.37%
1757,2019-12-13,"1,475.56","1,469.47","1,478.22","1,462.48",0.42%
1758,2019-12-14,"1,475.56","1,469.47","1,478.22","1,462.48",0.42%
1759,2019-12-15,"1,475.56","1,469.47","1,478.22","1,462.48",0.42%
1760,2019-12-16,"1,476.00","1,475.60","1,480.03","1,472.99",0.03%
1761,2019-12-17,"1,476.20","1,476.25","1,480.78","1,474.23",0.01%
1762,2019-12-18,"1,475.19","1,476.45","1,479.67","1,470.32",-0.07%
1763,2019-12-19,"1,479.05","1,475.44","1,481.97","1,473.01",0.26%
1764,2019-12-20,"1,477.95","1,479.14","1,481.26","1,475.70",-0.07%
1765,2019-12-21,"1,477.95","1,479.14","1,481.26","1,475.70",-0.07%
1766,2019-12-22,"1,477.95","1,479.14","1,481.26","1,475.70",-0.07%
1767,2019-12-23,"1,485.27","1,478.20","1,486.29","1,477.51",0.50%
1768,2019-12-24,"1,498.81","1,485.57","1,500.77","1,484.41",0.91%
1769,2019-12-25,"1,498.60","1,499.55","1,499.55","1,499.55",-0.01%
1770,2019-12-26,"1,511.30","1,499.42","1,512.77","1,497.66",0.85%
1771,2019-12-27,"1,510.42","1,511.55","1,515.47","1,507.05",-0.06%
1772,2019-12-28,"1,510.42","1,511.55","1,515.47","1,507.05",-0.06%
1773,2019-12-29,"1,510.42","1,511.55","1,515.47","1,507.05",-0.06%
1774,2019-12-30,"1,515.12","1,511.80","1,516.54","1,510.43",0.31%
1775,2019-12-31,"1,517.01","1,515.22","1,525.45","1,514.66",0.12%
1776,2020-01-01,"1,516.89","1,517.24","1,517.48","1,517.19",-0.01%
1777,2020-01-02,"1,528.85","1,517.24","1,531.55","1,517.22",0.79%
1778,2020-01-03,"1,551.40","1,528.95","1,553.70","1,528.00",1.48%
1779,2020-01-04,"1,551.40","1,528.95","1,553.70","1,528.00",1.48%
1780,2020-01-05,"1,551.40","1,528.95","1,553.70","1,528.00",1.48%
1781,2020-01-06,"1,565.86","1,561.15","1,583.44","1,560.90",0.93%
1782,2020-01-07,"1,573.89","1,565.93","1,577.53","1,555.29",0.51%
1783,2020-01-08,"1,555.71","1,573.99","1,611.15","1,552.23",-1.15%
1784,2020-01-09,"1,552.27","1,555.76","1,561.67","1,540.18",-0.22%
1785,2020-01-10,"1,562.03","1,552.40","1,563.27","1,545.52",0.63%
1786,2020-01-11,"1,562.03","1,552.40","1,563.27","1,545.52",0.63%
1787,2020-01-12,"1,562.03","1,552.40","1,563.27","1,545.52",0.63%
1788,2020-01-13,"1,548.05","1,562.29","1,562.30","1,546.77",-0.90%
1789,2020-01-14,"1,546.12","1,548.31","1,548.95","1,536.12",-0.12%
1790,2020-01-15,"1,555.94","1,546.40","1,558.44","1,546.11",0.63%
1791,2020-01-16,"1,552.54","1,556.18","1,558.19","1,548.05",-0.22%
1792,2020-01-17,"1,556.22","1,552.90","1,561.45","1,549.36",0.24%
1793,2020-01-18,"1,556.22","1,552.90","1,561.45","1,549.36",0.24%
1794,2020-01-19,"1,556.22","1,552.90","1,561.45","1,549.36",0.24%
1795,2020-01-20,"1,561.28","1,558.65","1,563.00","1,556.39",0.32%
1796,2020-01-21,"1,557.73","1,560.94","1,568.75","1,546.41",-0.23%
1797,2020-01-22,"1,558.62","1,558.03","1,559.63","1,550.08",0.06%
1798,2020-01-23,"1,563.03","1,558.93","1,568.17","1,551.68",0.28%
1799,2020-01-24,"1,570.36","1,563.30","1,576.01","1,556.42",0.47%
1800,2020-01-25,"1,570.36","1,563.30","1,576.01","1,556.42",0.47%
1801,2020-01-26,"1,570.36","1,563.30","1,576.01","1,556.42",0.47%
1802,2020-01-27,"1,581.65","1,580.10","1,586.81","1,575.81",0.72%
1803,2020-01-28,"1,565.86","1,581.95","1,583.27","1,565.65",-1.00%
1804,2020-01-29,"1,576.72","1,566.19","1,578.04","1,563.21",0.69%
1805,2020-01-30,"1,573.92","1,577.09","1,586.16","1,572.65",-0.18%
1806,2020-01-31,"1,589.81","1,574.18","1,590.21","1,570.84",1.01%
1807,2020-02-01,"1,589.81","1,574.18","1,590.21","1,570.84",1.01%
1808,2020-02-02,"1,589.81","1,574.18","1,590.21","1,570.84",1.01%
1809,2020-02-03,"1,576.05","1,590.20","1,591.84","1,571.29",-0.87%
1810,2020-02-04,"1,552.26","1,576.40","1,579.57","1,549.14",-1.51%
1811,2020-02-05,"1,556.41","1,552.56","1,562.50","1,547.40",0.27%
1812,2020-02-06,"1,566.56","1,556.95","1,568.55","1,552.46",0.65%
1813,2020-02-07,"1,569.91","1,566.86","1,574.18","1,562.39",0.21%
1814,2020-02-08,"1,569.91","1,566.86","1,574.18","1,562.39",0.21%
1815,2020-02-09,"1,569.91","1,566.86","1,574.18","1,562.39",0.21%
1816,2020-02-10,"1,571.90","1,570.29","1,577.23","1,568.01",0.13%
1817,2020-02-11,"1,567.42","1,572.09","1,574.17","1,562.29",-0.29%
1818,2020-02-12,"1,565.33","1,567.73","1,570.59","1,561.80",-0.13%
1819,2020-02-13,"1,576.09","1,565.62","1,578.24","1,565.53",0.69%
1820,2020-02-14,"1,584.32","1,576.30","1,585.05","1,573.12",0.52%
1821,2020-02-15,"1,584.32","1,576.30","1,585.05","1,573.12",0.52%
1822,2020-02-16,"1,584.32","1,576.30","1,585.05","1,573.12",0.52%
1823,2020-02-17,"1,580.80","1,584.70","1,584.81","1,578.60",-0.22%
1824,2020-02-18,"1,601.67","1,583.44","1,605.45","1,583.09",1.32%
1825,2020-02-19,"1,611.34","1,601.85","1,613.04","1,599.53",0.60%
1826,2020-02-20,"1,619.41","1,611.71","1,623.79","1,603.98",0.50%
1827,2020-02-21,"1,643.32","1,619.69","1,649.15","1,618.94",1.48%
1828,2020-02-22,"1,643.32","1,619.69","1,649.15","1,618.94",1.48%
1829,2020-02-23,"1,643.32","1,619.69","1,649.15","1,618.94",1.48%
1830,2020-02-24,"1,660.42","1,659.05","1,689.11","1,652.37",1.04%
1831,2020-02-25,"1,635.08","1,660.72","1,660.86","1,629.10",-1.53%
1832,2020-02-26,"1,639.58","1,635.37","1,655.09","1,625.79",0.27%
1833,2020-02-27,"1,641.95","1,640.55","1,660.57","1,635.65",0.14%
1834,2020-02-28,"1,584.74","1,642.15","1,649.48","1,565.86",-3.48%
1835,2020-02-29,"1,584.74","1,642.15","1,649.48","1,565.86",-3.48%
1836,2020-03-01,"1,584.74","1,642.15","1,649.48","1,565.86",-3.48%
1837,2020-03-02,"1,590.43","1,591.10","1,611.03","1,579.70",0.36%
1838,2020-03-03,"1,639.47","1,590.77","1,649.55","1,587.86",3.08%
1839,2020-03-04,"1,635.45","1,639.76","1,651.65","1,632.06",-0.25%
1840,2020-03-05,"1,670.31","1,635.91","1,674.69","1,635.07",2.13%
1841,2020-03-06,"1,673.85","1,670.58","1,692.10","1,648.12",0.21%
1842,2020-03-07,"1,673.85","1,670.58","1,692.10","1,648.12",0.21%
1843,2020-03-08,"1,673.85","1,670.58","1,692.10","1,648.12",0.21%
1844,2020-03-09,"1,679.60","1,694.40","1,702.96","1,657.74",0.34%
1845,2020-03-10,"1,649.07","1,679.10","1,680.53","1,642.15",-1.82%
1846,2020-03-11,"1,634.53","1,649.69","1,671.13","1,632.97",-0.88%
1847,2020-03-12,"1,576.79","1,634.80","1,650.47","1,561.01",-3.53%
1848,2020-03-13,"1,529.31","1,576.95","1,597.72","1,506.86",-3.01%
1849,2020-03-14,"1,529.31","1,576.95","1,597.72","1,506.86",-3.01%
1850,2020-03-15,"1,529.31","1,576.95","1,597.72","1,506.86",-3.01%
1851,2020-03-16,"1,513.91","1,550.55","1,573.49","1,451.50",-1.01%
1852,2020-03-17,"1,528.28","1,512.45","1,553.26","1,465.81",0.95%
1853,2020-03-18,"1,486.00","1,527.70","1,546.22","1,472.86",-2.77%
1854,2020-03-19,"1,469.80","1,485.90","1,501.05","1,464.18",-1.09%
1855,2020-03-20,"1,497.64","1,470.54","1,516.25","1,460.30",1.89%
1856,2020-03-21,"1,497.64","1,470.54","1,516.25","1,460.30",1.89%
1857,2020-03-22,"1,497.64","1,470.54","1,516.25","1,460.30",1.89%
1858,2020-03-23,"1,553.06","1,508.15","1,561.48","1,485.10",3.70%
1859,2020-03-24,"1,610.03","1,553.71","1,638.72","1,553.41",3.67%
1860,2020-03-25,"1,613.29","1,628.19","1,643.05","1,587.20",0.20%
1861,2020-03-26,"1,628.97","1,617.25","1,647.28","1,595.84",0.97%
1862,2020-03-27,"1,617.50","1,632.38","1,637.86","1,612.22",-0.70%
1863,2020-03-28,"1,617.50","1,632.38","1,637.86","1,612.22",-0.70%
1864,2020-03-29,"1,617.50","1,632.38","1,637.86","1,612.22",-0.70%
1865,2020-03-30,"1,621.93","1,622.00","1,639.61","1,608.72",0.27%
1866,2020-03-31,"1,571.05","1,618.49","1,626.27","1,566.23",-3.14%
1867,2020-04-01,"1,590.59","1,571.00","1,603.41","1,566.97",1.24%
1868,2020-04-02,"1,612.41","1,590.52","1,621.15","1,579.04",1.37%
1869,2020-04-03,"1,616.45","1,615.09","1,626.07","1,606.30",0.25%
1870,2020-04-04,"1,616.45","1,615.09","1,626.07","1,606.30",0.25%
1871,2020-04-05,"1,616.45","1,615.09","1,626.07","1,606.30",0.25%
1872,2020-04-06,"1,661.70","1,597.50","1,669.97","1,597.50",2.80%
1873,2020-04-07,"1,648.47","1,663.03","1,673.55","1,641.89",-0.80%
1874,2020-04-08,"1,645.77","1,647.59","1,657.69","1,641.94",-0.16%
1875,2020-04-09,"1,683.82","1,646.08","1,691.17","1,643.10",2.31%
1876,2020-04-10,"1,688.90","1,676.00","1,697.50","1,676.00",0.30%
1877,2020-04-11,"1,688.90","1,676.00","1,697.50","1,676.00",0.30%
1878,2020-04-12,"1,688.90","1,676.00","1,697.50","1,676.00",0.30%
1879,2020-04-13,"1,714.07","1,685.69","1,723.88","1,674.87",1.49%
1880,2020-04-14,"1,727.70","1,712.34","1,747.85","1,708.55",0.80%
1881,2020-04-15,"1,715.71","1,728.80","1,732.27","1,707.71",-0.69%
1882,2020-04-16,"1,717.68","1,716.46","1,739.17","1,707.88",0.11%
1883,2020-04-17,"1,684.19","1,715.99","1,719.12","1,679.37",-1.95%
1884,2020-04-18,"1,684.19","1,715.99","1,719.12","1,679.37",-1.95%
1885,2020-04-19,"1,684.19","1,715.99","1,719.12","1,679.37",-1.95%
1886,2020-04-20,"1,692.92","1,692.25","1,703.46","1,671.49",0.52%
1887,2020-04-21,"1,685.72","1,694.11","1,698.60","1,661.39",-0.43%
1888,2020-04-22,"1,713.45","1,687.10","1,719.65","1,680.09",1.64%
1889,2020-04-23,"1,731.33","1,713.56","1,739.74","1,706.26",1.04%
1890,2020-04-24,"1,727.43","1,731.57","1,737.44","1,710.21",-0.23%
1891,2020-04-25,"1,727.43","1,731.57","1,737.44","1,710.21",-0.23%
1892,2020-04-26,"1,727.43","1,731.57","1,737.44","1,710.21",-0.23%
1893,2020-04-27,"1,714.20","1,726.15","1,727.93","1,705.68",-0.77%
1894,2020-04-28,"1,707.51","1,715.31","1,716.04","1,691.63",-0.39%
1895,2020-04-29,"1,711.25","1,708.30","1,717.76","1,697.55",0.22%
1896,2020-04-30,"1,680.09","1,712.27","1,723.17","1,680.64",-1.82%
1897,2020-05-01,"1,699.12","1,685.95","1,706.53","1,670.06",1.13%
1898,2020-05-02,"1,699.12","1,685.95","1,706.53","1,670.06",1.13%
1899,2020-05-03,"1,699.12","1,685.95","1,706.53","1,670.06",1.13%
1900,2020-05-04,"1,701.44","1,699.00","1,712.57","1,691.84",0.14%
1901,2020-05-05,"1,705.96","1,700.82","1,712.90","1,691.45",0.27%
1902,2020-05-06,"1,685.63","1,707.51","1,709.34","1,682.28",-1.19%
1903,2020-05-07,"1,717.69","1,686.08","1,723.06","1,683.50",1.90%
1904,2020-05-08,"1,700.65","1,717.46","1,723.91","1,701.06",-0.99%
1905,2020-05-09,"1,700.65","1,717.46","1,723.91","1,701.06",-0.99%
1906,2020-05-10,"1,700.65","1,717.46","1,723.91","1,701.06",-0.99%
1907,2020-05-11,"1,695.98","1,702.65","1,712.64","1,691.59",-0.27%
1908,2020-05-12,"1,702.14","1,697.04","1,711.79","1,693.17",0.36%
1909,2020-05-13,"1,715.29","1,702.50","1,719.02","1,698.81",0.77%
1910,2020-05-14,"1,729.27","1,715.63","1,737.41","1,710.51",0.82%
1911,2020-05-15,"1,741.00","1,730.52","1,752.13","1,727.93",0.68%
1912,2020-05-16,"1,741.00","1,730.52","1,752.13","1,727.93",0.68%
1913,2020-05-17,"1,741.00","1,730.52","1,752.13","1,727.93",0.68%
1914,2020-05-18,"1,732.07","1,743.01","1,765.94","1,727.20",-0.51%
1915,2020-05-19,"1,743.81","1,732.31","1,748.76","1,725.66",0.68%
1916,2020-05-20,"1,748.98","1,745.92","1,754.77","1,741.89",0.30%
1917,2020-05-21,"1,725.21","1,749.52","1,751.01","1,717.10",-1.36%
1918,2020-05-22,"1,734.07","1,725.26","1,740.07","1,723.62",0.51%
1919,2020-05-23,"1,734.07","1,725.26","1,740.07","1,723.62",0.51%
1920,2020-05-24,"1,734.07","1,725.26","1,740.07","1,723.62",0.51%
1921,2020-05-25,"1,729.19","1,734.61","1,736.01","1,721.45",-0.28%
1922,2020-05-26,"1,711.25","1,728.82","1,736.07","1,708.30",-1.04%
1923,2020-05-27,"1,708.87","1,712.47","1,716.37","1,693.82",-0.14%
1924,2020-05-28,"1,718.50","1,709.04","1,727.52","1,707.11",0.56%
1925,2020-05-29,"1,726.30","1,721.70","1,737.71","1,712.53",0.45%
1926,2020-05-30,"1,726.30","1,721.70","1,737.71","1,712.53",0.45%
1927,2020-05-31,"1,726.30","1,721.70","1,737.71","1,712.53",0.45%
1928,2020-06-01,"1,740.00","1,738.05","1,744.84","1,727.26",0.79%
1929,2020-06-02,"1,727.05","1,740.34","1,745.26","1,721.40",-0.74%
1930,2020-06-03,"1,697.51","1,728.10","1,733.80","1,689.54",-1.71%
1931,2020-06-04,"1,710.62","1,699.89","1,721.62","1,696.90",0.77%
1932,2020-06-05,"1,685.23","1,711.81","1,717.25","1,670.74",-1.48%
1933,2020-06-06,"1,685.23","1,711.81","1,717.25","1,670.74",-1.48%
1934,2020-06-07,"1,685.23","1,711.81","1,717.25","1,670.74",-1.48%
1935,2020-06-08,"1,694.60","1,684.65","1,700.90","1,677.52",0.56%
1936,2020-06-09,"1,714.32","1,700.49","1,721.04","1,692.20",1.16%
1937,2020-06-10,"1,736.24","1,714.80","1,740.06","1,708.47",1.28%
1938,2020-06-11,"1,727.15","1,737.01","1,744.92","1,721.58",-0.52%
1939,2020-06-12,"1,729.77","1,728.34","1,743.16","1,722.57",0.15%
1940,2020-06-13,"1,729.77","1,728.34","1,743.16","1,722.57",0.15%
1941,2020-06-14,"1,729.77","1,728.34","1,743.16","1,722.57",0.15%
1942,2020-06-15,"1,724.61","1,732.32","1,734.53","1,704.31",-0.30%
1943,2020-06-16,"1,726.96","1,725.55","1,733.12","1,716.43",0.14%
1944,2020-06-17,"1,726.29","1,727.71","1,730.41","1,713.22",-0.04%
1945,2020-06-18,"1,722.62","1,726.30","1,737.17","1,717.57",-0.21%
1946,2020-06-19,"1,742.84","1,723.69","1,745.36","1,721.18",1.17%
1947,2020-06-20,"1,742.84","1,723.69","1,745.36","1,721.18",1.17%
1948,2020-06-21,"1,742.84","1,723.69","1,745.36","1,721.18",1.17%
1949,2020-06-22,"1,754.46","1,748.78","1,763.42","1,743.27",0.67%
1950,2020-06-23,"1,766.51","1,755.26","1,771.25","1,747.43",0.69%
1951,2020-06-24,"1,761.43","1,768.99","1,779.61","1,760.80",-0.29%
1952,2020-06-25,"1,761.49","1,760.32","1,769.04","1,755.49",0.00%
1953,2020-06-26,"1,770.62","1,761.82","1,772.12","1,747.67",0.52%
1954,2020-06-27,"1,770.62","1,761.82","1,772.12","1,747.67",0.52%
1955,2020-06-28,"1,770.62","1,761.82","1,772.12","1,747.67",0.52%
1956,2020-06-29,"1,771.49","1,773.74","1,775.72","1,765.78",0.05%
1957,2020-06-30,"1,780.67","1,771.90","1,786.02","1,765.35",0.52%
1958,2020-07-01,"1,770.01","1,781.60","1,789.48","1,759.27",-0.60%
1959,2020-07-02,"1,775.14","1,769.60","1,779.83","1,757.68",0.29%
1960,2020-07-03,"1,774.79","1,774.77","1,777.43","1,772.48",-0.02%
1961,2020-07-04,"1,774.79","1,774.77","1,777.43","1,772.48",-0.02%
1962,2020-07-05,"1,774.79","1,774.77","1,777.43","1,772.48",-0.02%
1963,2020-07-06,"1,783.56","1,776.31","1,787.09","1,770.13",0.49%
1964,2020-07-07,"1,794.26","1,783.91","1,797.59","1,773.79",0.60%
1965,2020-07-08,"1,810.12","1,795.27","1,818.13","1,791.62",0.88%
1966,2020-07-09,"1,802.82","1,811.30","1,816.26","1,795.82",-0.40%
1967,2020-07-10,"1,798.31","1,802.13","1,810.76","1,794.28",-0.25%
1968,2020-07-11,"1,798.31","1,802.13","1,810.76","1,794.28",-0.25%
1969,2020-07-12,"1,798.31","1,802.13","1,810.76","1,794.28",-0.25%
1970,2020-07-13,"1,802.71","1,799.01","1,813.45","1,798.01",0.24%
1971,2020-07-14,"1,807.53","1,803.19","1,811.03","1,791.46",0.27%
1972,2020-07-15,"1,811.31","1,807.80","1,814.79","1,802.72",0.21%
1973,2020-07-16,"1,796.63","1,811.90","1,813.74","1,795.02",-0.81%
1974,2020-07-17,"1,808.90","1,797.30","1,812.03","1,795.11",0.68%
1975,2020-07-18,"1,808.90","1,797.30","1,812.03","1,795.11",0.68%
1976,2020-07-19,"1,808.90","1,797.30","1,812.03","1,795.11",0.68%
1977,2020-07-20,"1,815.40","1,809.58","1,820.73","1,805.60",0.36%
1978,2020-07-21,"1,841.58","1,815.89","1,843.89","1,815.57",1.44%
1979,2020-07-22,"1,871.75","1,842.20","1,872.64","1,840.75",1.64%
1980,2020-07-23,"1,886.86","1,872.39","1,898.40","1,862.80",0.81%
1981,2020-07-24,"1,900.97","1,887.34","1,906.54","1,881.56",0.75%
1982,2020-07-25,"1,900.97","1,887.34","1,906.54","1,881.56",0.75%
1983,2020-07-26,"1,900.97","1,887.34","1,906.54","1,881.56",0.75%
1984,2020-07-27,"1,941.88","1,899.99","1,945.71","1,899.73",2.15%
1985,2020-07-28,"1,958.93","1,942.64","1,981.22","1,907.70",0.88%
1986,2020-07-29,"1,970.37","1,959.60","1,980.80","1,944.97",0.58%
1987,2020-07-30,"1,959.50","1,970.90","1,971.87","1,939.67",-0.55%
1988,2020-07-31,"1,974.69","1,960.51","1,980.45","1,955.40",0.78%
1989,2020-08-01,"1,974.69","1,960.51","1,980.45","1,955.40",0.78%
1990,2020-08-02,"1,974.69","1,960.51","1,980.45","1,955.40",0.78%
1991,2020-08-03,"1,976.70","1,980.98","1,985.28","1,960.40",0.10%
1992,2020-08-04,"2,018.07","1,976.99","2,019.88","1,968.50",2.09%
1993,2020-08-05,"2,039.40","2,018.98","2,055.68","2,009.77",1.06%
1994,2020-08-06,"2,063.19","2,040.40","2,069.77","2,034.71",1.17%
1995,2020-08-07,"2,034.62","2,065.11","2,073.41","2,015.55",-1.38%
1996,2020-08-08,"2,034.62","2,065.11","2,073.41","2,015.55",-1.38%
1997,2020-08-09,"2,034.62","2,065.11","2,073.41","2,015.55",-1.38%
1998,2020-08-10,"2,027.26","2,034.19","2,050.01","2,019.41",-0.36%
1999,2020-08-11,"1,911.25","2,027.34","2,032.19","1,901.69",-5.72%
2000,2020-08-12,"1,917.82","1,912.00","1,949.45","1,864.30",0.34%
2001,2020-08-13,"1,953.03","1,920.90","1,966.43","1,912.93",1.84%
2002,2020-08-14,"1,943.76","1,953.70","1,962.84","1,932.65",-0.48%
2003,2020-08-15,"1,943.76","1,953.70","1,962.84","1,932.65",-0.48%
2004,2020-08-16,"1,943.76","1,953.70","1,962.84","1,932.65",-0.48%
2005,2020-08-17,"1,985.53","1,947.04","1,990.65","1,929.74",2.15%
2006,2020-08-18,"2,000.95","1,985.89","2,015.45","1,977.84",0.78%
2007,2020-08-19,"1,929.54","2,001.19","2,006.68","1,924.82",-3.57%
2008,2020-08-20,"1,942.60","1,929.53","1,955.44","1,925.12",0.68%
2009,2020-08-21,"1,939.40","1,947.44","1,956.08","1,911.65",-0.16%
2010,2020-08-22,"1,939.40","1,947.44","1,956.08","1,911.65",-0.16%
2011,2020-08-23,"1,939.40","1,947.44","1,956.08","1,911.65",-0.16%
2012,2020-08-24,"1,932.45","1,939.24","1,961.89","1,924.01",-0.36%
2013,2020-08-25,"1,927.94","1,933.06","1,937.69","1,914.42",-0.23%
2014,2020-08-26,"1,953.45","1,929.07","1,954.98","1,902.77",1.32%
2015,2020-08-27,"1,928.91","1,953.31","1,976.60","1,910.22",-1.26%
2016,2020-08-28,"1,964.49","1,930.04","1,973.91","1,923.70",1.84%
2017,2020-08-29,"1,964.49","1,930.04","1,973.91","1,923.70",1.84%
2018,2020-08-30,"1,964.49","1,930.04","1,973.91","1,923.70",1.84%
2019,2020-08-31,"1,969.75","1,965.40","1,976.47","1,954.58",0.27%
2020,2020-09-01,"1,970.14","1,967.63","1,992.38","1,963.20",0.02%
2021,2020-09-02,"1,942.62","1,969.75","1,974.45","1,932.76",-1.40%
2022,2020-09-03,"1,930.52","1,943.06","1,951.19","1,921.99",-0.62%
2023,2020-09-04,"1,932.45","1,931.51","1,942.25","1,916.67",0.10%
2024,2020-09-05,"1,932.45","1,931.51","1,942.25","1,916.67",0.10%
2025,2020-09-06,"1,932.45","1,931.51","1,942.25","1,916.67",0.10%
2026,2020-09-07,"1,928.82","1,931.24","1,941.44","1,924.57",-0.19%
2027,2020-09-08,"1,930.93","1,930.05","1,940.84","1,906.67",0.11%
2028,2020-09-09,"1,946.66","1,932.26","1,950.95","1,920.20",0.81%
2029,2020-09-10,"1,954.07","1,946.06","1,966.50","1,941.42",0.38%
2030,2020-09-11,"1,941.50","1,955.20","1,957.95","1,937.42",-0.64%
2031,2020-09-12,"1,941.50","1,955.20","1,957.95","1,937.42",-0.64%
2032,2020-09-13,"1,941.50","1,955.20","1,957.95","1,937.42",-0.64%
2033,2020-09-14,"1,956.37","1,941.05","1,962.52","1,937.46",0.77%
2034,2020-09-15,"1,955.52","1,957.31","1,972.35","1,948.64",-0.04%
2035,2020-09-16,"1,959.32","1,956.19","1,973.63","1,949.89",0.19%
2036,2020-09-17,"1,942.60","1,959.99","1,963.48","1,932.99",-0.85%
2037,2020-09-18,"1,949.69","1,943.87","1,960.20","1,941.79",0.37%
2038,2020-09-19,"1,949.69","1,943.87","1,960.20","1,941.79",0.37%
2039,2020-09-20,"1,949.69","1,943.87","1,960.20","1,941.79",0.37%
2040,2020-09-21,"1,912.57","1,949.55","1,955.75","1,883.21",-1.90%
2041,2020-09-22,"1,899.28","1,912.80","1,919.99","1,894.93",-0.69%
2042,2020-09-23,"1,863.55","1,900.20","1,905.56","1,855.77",-1.88%
2043,2020-09-24,"1,868.04","1,863.42","1,877.30","1,848.45",0.24%
2044,2020-09-25,"1,860.05","1,868.61","1,875.28","1,852.59",-0.43%
2045,2020-09-26,"1,860.05","1,868.61","1,875.28","1,852.59",-0.43%
2046,2020-09-27,"1,860.05","1,868.61","1,875.28","1,852.59",-0.43%
2047,2020-09-28,"1,880.85","1,859.00","1,883.39","1,849.19",1.12%
2048,2020-09-29,"1,897.69","1,881.40","1,899.24","1,875.56",0.90%
2049,2020-09-30,"1,885.44","1,897.81","1,902.39","1,881.31",-0.65%
2050,2020-10-01,"1,905.05","1,885.80","1,912.09","1,884.48",1.04%
2051,2020-10-02,"1,898.70","1,905.65","1,917.28","1,889.57",-0.33%
2052,2020-10-03,"1,898.70","1,905.65","1,917.28","1,889.57",-0.33%
2053,2020-10-04,"1,898.70","1,905.65","1,917.28","1,889.57",-0.33%
2054,2020-10-05,"1,912.90","1,902.24","1,918.74","1,886.81",0.75%
2055,2020-10-06,"1,877.13","1,913.28","1,921.10","1,874.57",-1.87%
2056,2020-10-07,"1,887.22","1,878.84","1,898.31","1,873.05",0.54%
2057,2020-10-08,"1,893.09","1,887.40","1,900.73","1,881.86",0.31%
2058,2020-10-09,"1,929.43","1,894.19","1,930.83","1,893.32",1.92%
2059,2020-10-10,"1,929.43","1,894.19","1,930.83","1,893.32",1.92%
2060,2020-10-11,"1,929.43","1,894.19","1,930.83","1,893.32",1.92%
2061,2020-10-12,"1,921.95","1,930.50","1,933.45","1,918.19",-0.39%
2062,2020-10-13,"1,890.82","1,922.42","1,925.73","1,886.59",-1.62%
2063,2020-10-14,"1,900.89","1,891.90","1,913.03","1,882.44",0.53%
2064,2020-10-15,"1,907.82","1,900.31","1,909.22","1,889.46",0.36%
2065,2020-10-16,"1,898.97","1,907.95","1,914.06","1,897.59",-0.46%
2066,2020-10-17,"1,898.97","1,907.95","1,914.06","1,897.59",-0.46%
2067,2020-10-18,"1,898.97","1,907.95","1,914.06","1,897.59",-0.46%
2068,2020-10-19,"1,904.27","1,899.94","1,918.59","1,897.09",0.28%
2069,2020-10-20,"1,906.39","1,904.24","1,914.20","1,894.74",0.11%
2070,2020-10-21,"1,924.49","1,908.65","1,931.41","1,907.94",0.95%
2071,2020-10-22,"1,904.04","1,924.34","1,926.00","1,894.80",-1.06%
2072,2020-10-23,"1,900.79","1,904.24","1,914.30","1,894.54",-0.17%
2073,2020-10-24,"1,900.79","1,904.24","1,914.30","1,894.54",-0.17%
2074,2020-10-25,"1,900.79","1,904.24","1,914.30","1,894.54",-0.17%
2075,2020-10-26,"1,901.69","1,902.34","1,908.55","1,890.90",0.05%
2076,2020-10-27,"1,906.83","1,902.19","1,911.34","1,897.47",0.27%
2077,2020-10-28,"1,877.06","1,908.05","1,911.03","1,869.59",-1.56%
2078,2020-10-29,"1,867.13","1,876.94","1,885.42","1,859.67",-0.53%
2079,2020-10-30,"1,877.95","1,868.24","1,889.85","1,864.64",0.58%
2080,2020-10-31,"1,877.95","1,868.24","1,889.85","1,864.64",0.58%
2081,2020-11-01,"1,877.95","1,868.24","1,889.85","1,864.64",0.58%
2082,2020-11-02,"1,895.10","1,878.59","1,896.12","1,873.21",0.91%
2083,2020-11-03,"1,908.36","1,895.80","1,910.71","1,886.81",0.70%
2084,2020-11-04,"1,903.21","1,908.59","1,916.68","1,883.15",-0.27%
2085,2020-11-05,"1,948.56","1,903.65","1,952.95","1,902.43",2.38%
2086,2020-11-06,"1,951.51","1,949.24","1,960.77","1,935.40",0.15%
2087,2020-11-07,"1,951.51","1,949.24","1,960.77","1,935.40",0.15%
2088,2020-11-08,"1,951.51","1,949.24","1,960.77","1,935.40",0.15%
2089,2020-11-09,"1,861.86","1,954.65","1,965.92","1,850.36",-4.59%
2090,2020-11-10,"1,876.50","1,862.15","1,890.60","1,860.30",0.79%
2091,2020-11-11,"1,864.71","1,877.34","1,884.93","1,856.05",-0.63%
2092,2020-11-12,"1,875.76","1,865.30","1,883.88","1,862.46",0.59%
2093,2020-11-13,"1,888.04","1,876.44","1,897.16","1,873.76",0.65%
2094,2020-11-14,"1,888.04","1,876.44","1,897.16","1,873.76",0.65%
